id_cliente;identificacion
37007;6248588432
37008;1995892698
37009;5441727699
37010;4266989865
37011;5532517477
37012;5455446921
37013;9568476541
37014;6798292311
37015;4715957277
37016;4920628690
37017;2824227022
37018;5245599364
37019;6557540349
37020;2719231936
37021;3711157012
37022;9215542221
37023;9497129886
37024;8033709290
37025;1988875345
37026;2588057179
37027;5851224474
37028;8693046965
37029;2802446164
37030;6413878129
37031;4089984840
37032;5579458789
37033;9736097747
37034;4440644204
37035;1338108629
37036;2654937754
37037;1271248394
37038;4938285846
37039;2637590515
37040;3195294058
37041;6663408632
37042;1743517591
37043;4104800124
37044;1475061961
37045;3778083015
37046;2276611886
37047;1730569879
37048;8806760126
37049;3159372180
37050;3729287889
37051;4605566659
37052;1482907758
37053;3190464466
37054;6287142493
37055;2482648764
37056;5021625709
37057;9890636755
37058;2297280163
37059;8275691600
37060;5072939737
37061;5524295513
37062;8892302350
37063;5293254400
37064;2597519128
37065;7799359054
37066;1421165776
37067;6133646345
37068;9096273901
37069;8333960592
37070;1263952596
37071;7358469130
37072;4755179026
37073;6772231702
37074;2870772238
37075;9618821840
37076;1476422961
37077;5813739679
37078;7428292650
37079;4675667198
37080;6806375853
37081;2789364257
37082;5246268153
37083;8854900862
37084;1094131989
37085;6150672818
37086;8332274601
37087;1564548823
37088;8731173408
37089;4853816973
37090;5662434028
37091;2923851900
37092;2727391709
37093;1805128884
37094;7805031147
37095;1179708942
37096;3902459625
37097;4332818045
37098;4112178410
37099;4494238548
37100;3020858229
37101;6857139542
37102;9886790888
37103;3728517421
37104;7116923047
37105;2204938753
37106;2356068439
37107;6671576621
37108;6269731318
37109;8119976067
37110;7008734150
37111;7015766062
37112;2027698604
37113;7395805771
37114;5277493362
37115;2082593989
37116;7195137404
37117;3887237498
37118;2865221411
37119;8129912153
37120;5990773185
37121;6060867561
37122;3430877477
37123;6405880586
37124;3630670957
37125;1469305506
37126;1209667841
37127;3380547171
37128;3503142329
37129;1907361375
37130;3160961393
37131;5751153735
37132;8197641082
37133;4278098729
37134;3999056113
37135;5720363863
37136;5368781526
37137;2279058960
37138;9418537827
37139;9410984133
37140;4163640957
37141;8678195458
37142;5342093498
37143;4563669958
37144;9522568726
37145;1554657805
37146;9577136985
37147;7189483551
37148;7886573862
37149;9527960204
37150;5982934140
37151;5189393127
37152;1680130596
37153;5734903522
37154;7930167346
37155;5833795775
37156;7570976791
37157;2500802465
37158;8446966029
37159;4751087443
37160;9177152417
37161;8405137087
37162;6863197435
37163;1251310178
37164;1422534092
37165;1722395432
37166;9273776063
37167;4932831465
37168;7419826707
37169;7576415369
37170;2156394100
37171;6216660298
37172;9568887913
37173;2581675887
37174;9831700419
37175;4688650050
37176;5040722422
37177;8073596052
37178;2069309399
37179;1735140503
37180;1814460804
37181;1869930118
37182;5062668326
37183;2790812270
37184;6610402806
37185;4524038741
37186;5633700219
37187;9418815834
37188;5854801173
37189;4204586898
37190;1105092974
37191;1722291743
37192;6029769031
37193;7888724763
37194;7049648259
37195;6781555959
37196;7519927051
37197;3036051088
37198;8246801069
37199;9289608554
37200;7326893172
37201;6525971010
37202;3928795544
37203;5569610122
37204;5286501138
37205;1656574554
37206;5997920467
37207;9608459345
37208;9863083157
37209;4881415548
37210;9314715341
37211;2558106517
37212;5973203727
37213;5338173952
37214;3003406309
37215;4433870585
37216;1012121794
37217;3470566253
37218;2002225229
37219;3420225036
37220;1723909839
37221;6481091820
37222;2251915566
37223;4827230052
37224;4556220625
37225;1495295662
37226;5788172810
37227;6543184993
37228;6185483173
37229;6489594290
37230;5553987975
37231;7300355398
37232;8737112599
37233;8357578679
37234;4231144766
37235;1446570637
37236;8041012729
37237;5048178332
37238;2233031306
37239;5179388049
37240;2026324112
37241;9336134404
37242;4558635341
37243;2135198887
37244;8595366613
37245;1412700268
37246;3989794002
37247;7287842026
37248;5505528106
37249;3160649312
37250;8159593933
37251;2502995516
37252;2630466193
37253;2080475147
37254;7182797736
37255;3024244819
37256;5652376677
37257;5803739829
37258;4242603730
37259;4345501347
37260;7871605430
37261;9449172527
37262;5793046238
37263;4168364652
37264;5184764107
37265;3845179612
37266;8592455604
37267;5209457856
37268;2353603381
37269;6943975138
37270;9891863337
37271;3979700951
37272;3511356838
37273;3864301711
37274;4848224410
37275;8944671846
37276;8147654137
37277;6759767004
37278;3149114628
37279;9796923384
37280;2540037062
37281;6062352605
37282;2150249820
37283;9556720870
37284;4023108944
37285;8566504630
37286;3025563351
37287;5456032984
37288;2517652702
37289;6613113476
37290;6005983340
37291;5790512573
37292;6758207663
37293;4248959060
37294;2647184741
37295;3505111168
37296;7819775568
37297;1444058286
37298;9418233366
37299;5384186490
37300;8412073722
37301;7216806764
37302;9629343021
37303;3181367411
37304;1743981839
37305;4177662932
37306;9860227908
37307;4629766862
37308;1227728431
37309;3812353321
37310;1426489759
37311;3317566973
37312;4677967131
37313;8888803928
37314;6951161338
37315;1740217115
37316;8822947863
37317;7035993224
37318;5357491463
37319;8905446420
37320;1835976688
37321;3073501708
37322;4122568423
37323;3990696620
37324;4223994281
37325;7364066464
37326;5131476666
37327;6916330185
37328;8842532451
37329;4109290042
37330;8066293241
37331;7171961525
37332;1577031058
37333;3084587339
37334;2273733409
37335;8100846178
37336;3751931591
37337;6346480459
37338;5185726181
37339;4938581479
37340;8095739601
37341;7134644974
37342;1974897781
37343;8677899742
37344;4987994730
37345;2737559398
37346;4698650577
37347;2934109604
37348;8988182772
37349;7839615958
37350;1001764625
37351;6733399561
37352;1847346099
37353;3846913091
37354;5337137283
37355;9882173473
37356;2550062804
37357;1861102203
37358;9337092713
37359;6517742697
37360;2433098766
37361;1654828033
37362;9104372306
37363;1443173733
37364;6286407309
37365;5826750334
37366;5117378773
37367;1409679690
37368;3550757933
37369;9831270356
37370;4503467423
37371;6103610081
37372;7494320457
37373;9623683253
37374;9120030275
37375;8121016663
37376;6273100554
37377;4411657444
37378;4987581692
37379;2327879096
37380;9320887119
37381;1009491034
37382;5078068207
37383;9747736432
37384;3287626588
37385;6794501336
37386;6813638944
37387;5750475925
37388;9290903512
37389;1281800243
37390;3773936068
37391;1887900509
37392;4677030193
37393;7202741943
37394;2097598586
37395;1959083756
37396;1680942547
37397;1564334855
37398;8700810049
37399;3719385233
37400;1349124479
37401;9749875889
37402;6268903190
37403;2700129940
37404;2500688787
37405;6152863542
37406;8464244126
37407;4343842462
37408;7905165965
37409;4919902276
37410;6320922515
37411;1450761160
37412;1469972586
37413;3663020540
37414;2570512806
37415;5386659060
37416;2742461474
37417;2327336839
37418;2498859106
37419;2186139693
37420;5078312826
37421;9479554755
37422;3977475097
37423;9203462489
37424;4692301534
37425;3872876422
37426;3348115518
37427;2152430309
37428;1386302216
37429;6934024531
37430;9761704912
37431;7986338548
37432;2067110983
37433;2458282101
37434;2312779977
37435;1394064613
37436;8363012397
37437;7310076313
37438;9128573979
37439;5875194847
37440;8594436823
37441;8194551515
37442;6309684606
37443;3630039664
37444;2329737059
37445;1597364622
37446;7859609423
37447;1434067316
37448;8776274930
37449;8469705336
37450;6109596137
37451;5399405574
37452;2448506383
37453;3852346440
37454;5652320812
37455;2287320929
37456;7215563040
37457;7131209443
37458;6162874612
37459;8567111686
37460;8430731165
37461;8446217303
37462;3260632932
37463;7067731286
37464;1190436093
37465;2766149950
37466;5615268719
37467;5205966091
37468;5730658969
37469;8031712847
37470;2156783512
37471;2372489523
37472;4038220679
37473;3319241426
37474;7177871955
37475;5850442164
37476;6820929029
37477;5206348480
37478;4957266367
37479;3151399175
37480;1456185845
37481;3680145354
37482;7010344104
37483;6885030556
37484;6296959074
37485;2422291257
37486;6192791424
37487;3014608404
37488;8909599978
37489;5136481355
37490;1462539079
37491;5568311595
37492;3513170510
37493;3300040958
37494;1672243898
37495;3486034563
37496;9684282040
37497;5192166298
37498;6882167241
37499;7487477926
37500;3611325795
37501;1300596882
37502;2994239456
37503;6167054069
37504;2273147964
37505;7330712214
37506;2541604029
37507;1162032761
37508;8146372538
37509;9564590213
37510;1243551612
37511;2597851450
37512;3209714946
37513;2118040973
37514;9245568955
37515;6850804762
37516;1056284991
37517;3143925250
37518;3717507183
37519;2682773473
37520;5980799977
37521;6160749219
37522;8609179516
37523;6300324391
37524;4167067471
37525;1800229066
37526;2331045626
37527;3778721601
37528;8914040543
37529;3906561938
37530;5149944240
37531;6154733905
37532;7132797938
37533;2823987089
37534;4224242380
37535;9870016168
37536;2655333061
37537;3727934464
37538;8843834799
37539;5866371875
37540;8230689827
37541;2710452001
37542;6132381536
37543;2258005862
37544;6978143075
37545;3433502554
37546;4720130057
37547;9365518137
37548;5853494089
37549;9740829117
37550;6559164338
37551;7873770998
37552;3875819323
37553;3917391569
37554;4435078245
37555;4103043101
37556;9420565953
37557;2578439567
37558;8605749278
37559;5818973233
37560;5744748817
37561;3634856096
37562;5874793240
37563;5927069233
37564;5549751623
37565;9003995527
37566;6234625017
37567;3006501152
37568;8798049978
37569;7166471201
37570;1465888643
37571;3171510162
37572;5918599722
37573;9868647707
37574;5662793123
37575;3851027687
37576;1269789044
37577;8006675341
37578;8163456191
37579;1855050000
37580;8353985761
37581;6915129108
37582;3164610369
37583;7129022838
37584;7354859431
37585;3248981077
37586;2222527006
37587;1120931731
37588;5076476101
37589;3695932898
37590;4927798385
37591;6640416825
37592;3244223605
37593;1739014576
37594;6189708909
37595;9152630257
37596;3342460224
37597;7763729968
37598;8357365954
37599;2631117237
37600;8930760446
37601;1485483569
37602;2772055967
37603;6360473613
37604;8727690525
37605;3061756006
37606;2078569330
37607;1340652565
37608;7669597850
37609;8474686377
37610;2791168728
37611;9442642592
37612;2912281389
37613;8900701776
37614;7906857137
37615;1160191534
37616;8386035419
37617;9522757941
37618;3554374583
37619;6927583804
37620;3251101777
37621;4459902776
37622;6486208996
37623;1925644079
37624;2684179815
37625;2674526329
37626;9222643045
37627;4532957758
37628;5866945699
37629;9619099290
37630;4391080391
37631;3014880944
37632;7151052387
37633;6398081005
37634;3785361775
37635;5222339890
37636;3387507369
37637;7216163889
37638;1352400338
37639;1287990708
37640;9596337978
37641;5666544522
37642;8666971696
37643;7384829825
37644;6093612810
37645;2241833369
37646;3369776993
37647;3204106263
37648;5422540160
37649;2440297539
37650;8648443374
37651;1831080578
37652;8392838144
37653;9608725452
37654;2072290033
37655;6469114083
37656;6512136758
37657;4369798634
37658;1933992711
37659;2999960164
37660;3086058995
37661;4307916809
37662;6727370909
37663;7424293683
37664;1410763219
37665;6598100902
37666;4725582711
37667;7719285958
37668;5514630304
37669;7134875195
37670;6933747000
37671;5369826746
37672;4196890723
37673;2150126732
37674;7088410962
37675;6349950836
37676;5884663263
37677;1255184386
37678;8117929382
37679;7613944763
37680;8194625957
37681;2454029077
37682;3737073131
37683;8514682334
37684;4088452097
37685;4221166730
37686;1612540142
37687;6131784802
37688;5407756420
37689;1073823187
37690;9883717244
37691;4783929652
37692;2445522129
37693;5762688633
37694;3455294207
37695;9276958822
37696;8498338535
37697;2670987898
37698;1480954502
37699;5994977140
37700;7939764735
37701;6004215350
37702;2863011734
37703;5650712301
37704;7403474082
37705;6165632431
37706;8866885694
37707;3873603977
37708;4146865749
37709;4993683012
37710;2664644186
37711;1433575726
37712;7378212484
37713;2741105223
37714;8767372197
37715;7782859820
37716;5222710031
37717;5783225612
37718;3140194781
37719;7182057426
37720;2307900331
37721;2574255361
37722;4226882779
37723;9417037909
37724;6790563297
37725;4383685749
37726;4284312563
37727;4456801019
37728;2251639440
37729;1003938560
37730;5108915104
37731;6229169266
37732;1734966065
37733;2773005808
37734;4918408818
37735;6259735054
37736;9456274585
37737;9756728658
37738;9214516774
37739;1451680324
37740;8177035656
37741;7540680695
37742;7097711642
37743;2556043007
37744;5758013365
37745;9716475324
37746;1651886003
37747;1943958382
37748;4285604560
37749;4687003076
37750;6577406155
37751;3016478877
37752;8409066703
37753;5003095909
37754;1471090310
37755;6653558037
37756;1129571396
37757;2270828213
37758;5742115569
37759;7703639347
37760;4879170649
37761;9450356098
37762;8957019466
37763;8537351447
37764;7871178476
37765;4572695389
37766;8509637601
37767;8351995707
37768;1015876255
37769;1087737475
37770;8725727596
37771;3137508911
37772;5387598451
37773;9409469390
37774;3770013553
37775;4885881192
37776;2857844358
37777;4270332547
37778;7497880582
37779;7578989041
37780;2453021944
37781;2014011092
37782;8608454929
37783;7560049536
37784;9116583740
37785;6314188612
37786;1270025454
37787;3597026198
37788;5061392302
37789;7450593863
37790;6824822909
37791;9539293847
37792;9270445238
37793;6519256028
37794;4728920275
37795;2866769692
37796;8255869316
37797;7878025361
37798;9709224220
37799;6652010069
37800;7257515945
37801;5887864324
37802;3879981216
37803;4819240819
37804;7788245451
37805;6489988254
37806;9572552177
37807;2013402526
37808;4864837999
37809;6978552907
37810;9938762933
37811;9995915069
37812;9599662855
37813;6895375875
37814;6523901147
37815;3586089371
37816;6123930152
37817;6016131359
37818;2914598939
37819;7125684105
37820;5100673654
37821;2832153233
37822;6237993566
37823;3311697285
37824;2761733163
37825;7812080339
37826;5923021063
37827;3208377891
37828;3705542349
37829;1942187870
37830;9871184621
37831;1883008076
37832;4757563325
37833;3914180133
37834;5968886569
37835;8058000856
37836;9647287695
37837;4038025872
37838;7894288504
37839;5628538617
37840;5209699032
37841;5848920292
37842;6634194753
37843;3364431438
37844;4547649699
37845;5155552310
37846;8074664796
37847;8679468938
37848;2727052854
37849;6716530614
37850;1451531564
37851;8323618141
37852;3660239606
37853;7797631174
37854;4592385802
37855;4303123689
37856;7737519038
37857;8046370203
37858;8777823453
37859;6361887515
37860;9186555722
37861;2764422258
37862;3705105606
37863;3633363571
37864;2448435816
37865;7314488956
37866;8315965995
37867;9726675234
37868;2355754062
37869;5911267180
37870;8372847257
37871;6728566261
37872;8084198773
37873;9936804929
37874;7036950145
37875;2152969390
37876;2694524340
37877;8013907456
37878;7695155521
37879;9057320637
37880;1730424584
37881;5681654912
37882;3947919035
37883;9580366967
37884;2180516257
37885;9946103256
37886;5573266835
37887;2250567453
37888;8594392369
37889;3444856587
37890;6181239843
37891;9780266858
37892;2074357221
37893;6771237496
37894;6278614258
37895;6069668734
37896;7841053502
37897;6783465956
37898;4136593539
37899;6406562443
37900;2924505364
37901;1180738198
37902;1278910817
37903;2476324630
37904;8946763641
37905;6760560586
37906;2817077086
37907;5676796613
37908;2398155966
37909;6578173678
37910;1470388697
37911;1311007478
37912;9424622834
37913;9203368211
37914;5358986529
37915;5672231673
37916;2728149865
37917;8941474959
37918;9961958762
37919;5044254234
37920;1704590466
37921;9409286987
37922;9509033997
37923;5006339883
37924;3166181286
37925;4565526805
37926;9228401184
37927;1273532816
37928;2378924552
37929;6220717828
37930;3205449713
37931;1529492913
37932;8683029543
37933;5327652975
37934;4965811260
37935;8351332847
37936;5949795455
37937;3771180544
37938;8570508548
37939;6873662636
37940;9546460654
37941;7678156529
37942;7775165408
37943;1352060002
37944;7703465611
37945;3235575009
37946;6542414282
37947;4793149710
37948;8733601482
37949;7130485040
37950;7175536100
37951;3548288058
37952;9657308970
37953;2592091140
37954;6826449276
37955;7026169857
37956;8181579650
37957;9195208961
37958;5521947772
37959;5501659458
37960;7665650377
37961;1687602887
37962;5423071289
37963;8675317169
37964;8545368706
37965;4964204412
37966;7548658715
37967;9636885545
37968;2977618374
37969;6817581430
37970;3588244442
37971;4001674417
37972;6804611976
37973;3033952806
37974;8558984158
37975;2391979681
37976;9445739080
37977;8092958435
37978;5790475065
37979;5394392979
37980;1944874429
37981;4570964455
37982;7296921525
37983;1029213693
37984;2723594765
37985;8403886839
37986;9892096069
37987;2371587445
37988;7762235037
37989;6345720070
37990;3554912163
37991;5598635826
37992;5436742916
37993;8736996438
37994;3135622261
37995;9802652605
37996;7906003770
37997;6693015196
37998;8784091590
37999;3901544179
38000;2782752219
38001;4930260587
38002;2720330330
38003;9004469604
38004;5192431645
38005;8507199348
38006;9439431713
38007;2270803782
38008;2387593866
38009;4315253455
38010;8611688079
38011;7508895260
38012;5383563772
38013;7494595559
38014;1227492514
38015;9521252963
38016;1387024653
38017;9819643698
38018;3365084381
38019;7652674232
38020;4879157825
38021;1276634356
38022;3041688214
38023;7412663912
38024;1927229851
38025;3852012827
38026;3938689988
38027;4282828788
38028;2880861970
38029;2993991339
38030;7615506246
38031;2591014274
38032;1688116483
38033;3409052617
38034;7576000755
38035;8397101480
38036;7692837896
38037;5321017428
38038;8869373705
38039;9698586039
38040;8319761819
38041;8403440650
38042;7990188306
38043;4010523736
38044;7219229478
38045;3170690061
38046;3895536287
38047;8720657696
38048;5588715803
38049;2950227030
38050;7557548263
38051;1805469536
38052;6771722747
38053;6076720563
38054;4844207400
38055;5118026068
38056;2742133075
38057;3016688893
38058;8024891697
38059;5177988457
38060;1793180133
38061;4564966322
38062;6889888849
38063;1765952046
38064;9328880230
38065;4378603840
38066;2646442061
38067;7638541824
38068;3997874515
38069;5208858884
38070;9441940790
38071;3615876110
38072;3668035250
38073;6770584695
38074;5294277094
38075;8898930437
38076;2984470017
38077;5679243371
38078;2604695994
38079;3514632384
38080;6064379100
38081;2863728705
38082;1542292529
38083;3577577847
38084;4905225007
38085;3753286176
38086;4286686086
38087;9826688108
38088;7406710731
38089;4217402421
38090;3553977520
38091;1838736274
38092;3306121107
38093;1788413788
38094;8202703428
38095;9438643388
38096;8293102915
38097;8699230231
38098;2536912344
38099;5966890294
38100;3143297174
38101;7413148812
38102;3106570006
38103;2363850534
38104;5336591410
38105;7918494641
38106;3325555596
38107;4945366611
38108;9256201070
38109;6038718069
38110;2778918418
38111;5022011922
38112;8715394380
38113;1494288965
38114;1520576026
38115;9195192491
38116;9956849597
38117;5483172038
38118;2813723109
38119;8915274265
38120;1598236852
38121;6074779744
38122;7661113954
38123;8574290181
38124;9323889783
38125;6577901688
38126;6607840900
38127;9367022072
38128;2490305949
38129;1325091967
38130;7779032404
38131;4306380768
38132;5926705242
38133;3390554736
38134;6844721206
38135;4503939329
38136;7678889015
38137;8762092265
38138;4453653175
38139;4101346816
38140;5494094004
38141;6527306339
38142;2156074209
38143;2697945837
38144;2241911885
38145;3723786162
38146;1000733776
38147;7918984948
38148;9098422636
38149;1642555377
38150;9990846259
38151;4162311585
38152;7536175188
38153;1706562785
38154;6250738962
38155;9806105719
38156;7845280733
38157;8108329682
38158;4293588289
38159;7983816103
38160;3827138900
38161;7382812070
38162;4556270264
38163;7898154189
38164;2940929277
38165;9678975065
38166;6336234229
38167;7567591767
38168;9930800151
38169;9880046372
38170;1302992373
38171;6742042184
38172;4014049312
38173;3758410840
38174;2350796016
38175;9232342848
38176;3930403461
38177;1734053593
38178;3841340589
38179;8869568593
38180;8740963732
38181;4657476065
38182;4875207193
38183;3371761853
38184;1240891113
38185;2569653998
38186;9998512972
38187;2730954596
38188;4117998821
38189;4236655709
38190;4855210761
38191;4334291614
38192;4215407686
38193;9016580392
38194;8703137195
38195;6728719042
38196;6656461596
38197;4413347173
38198;6412680588
38199;9770938695
38200;8005813971
38201;8738704799
38202;8678976095
38203;9799754850
38204;3226040069
38205;3363962916
38206;5929722459
38207;7534270437
38208;4506694670
38209;9224744753
38210;6824356033
38211;1265065501
38212;9958086244
38213;1921622751
38214;7508184004
38215;2465554530
38216;7206934750
38217;6732443375
38218;7992241131
38219;8618696403
38220;2494211372
38221;3427543637
38222;8074348214
38223;2476398030
38224;7393503660
38225;3924654629
38226;5566011559
38227;7067080475
38228;7355762041
38229;5950019899
38230;1661248665
38231;2771862166
38232;3361173805
38233;4602867793
38234;1697902040
38235;3015086159
38236;5245145034
38237;2972468889
38238;1599608226
38239;3834507018
38240;7282079288
38241;1018247865
38242;6544952000
38243;4813298806
38244;4941719292
38245;5703096697
38246;1280346348
38247;7658909583
38248;8616980314
38249;7339690543
38250;1661664873
38251;1700637886
38252;5461570883
38253;4272198272
38254;8695239249
38255;2230728807
38256;3698007740
38257;6713024307
38258;9393339324
38259;6550942489
38260;1236849219
38261;1885184109
38262;9176403381
38263;6727798566
38264;4050127232
38265;9446962808
38266;6724226562
38267;7583372318
38268;7733789141
38269;8686605824
38270;5462924455
38271;5392959508
38272;6155230493
38273;1049405742
38274;5051588769
38275;5700008684
38276;7202650388
38277;9177048841
38278;7257479063
38279;6484374426
38280;2191223339
38281;8533226863
38282;2072117811
38283;7316334336
38284;7891987902
38285;3478539688
38286;2183795170
38287;2292059078
38288;7565726726
38289;4625009782
38290;7720055265
38291;5824552334
38292;4720089514
38293;6721791322
38294;7383400371
38295;3455666156
38296;3681507759
38297;9447779962
38298;5556620619
38299;1713763128
38300;6817892430
38301;8428572311
38302;2829338012
38303;1338686149
38304;4030524664
38305;9701143884
38306;8929379838
38307;5011725146
38308;3910830099
38309;7245915233
38310;5583904798
38311;3911826595
38312;4402928125
38313;5036191207
38314;1499479060
38315;9221375619
38316;3014439000
38317;4247453599
38318;6086895452
38319;7735727782
38320;1522835848
38321;6597510106
38322;6153952071
38323;4529557912
38324;1148884969
38325;6912790808
38326;5806911272
38327;9865403557
38328;7584682865
38329;7106088103
38330;5654051282
38331;4526061505
38332;4802139643
38333;2055736787
38334;2761516382
38335;9490093439
38336;1210535678
38337;6917173480
38338;5111825857
38339;9582157910
38340;3306949166
38341;6316877217
38342;5261981306
38343;7656737325
38344;8521326742
38345;6435938261
38346;3875278198
38347;8231366983
38348;1727714147
38349;5447680964
38350;7960419268
38351;3020102076
38352;9570085966
38353;8755158317
38354;3819922002
38355;7186143280
38356;7098725200
38357;1621172792
38358;6272455853
38359;3531379347
38360;2857621051
38361;5736119416
38362;4975784598
38363;1559401528
38364;4068247029
38365;7926279057
38366;9706267128
38367;5432105770
38368;1931107593
38369;6306786382
38370;6921670816
38371;5490636322
38372;9426064805
38373;3591339989
38374;3297036007
38375;8583718619
38376;4348645095
38377;2966685518
38378;8182077867
38379;3541478269
38380;8413480950
38381;8815416173
38382;5404778952
38383;1158565254
38384;5324986071
38385;6016770777
38386;5655688376
38387;8741818135
38388;4373252953
38389;2210724888
38390;4582306269
38391;6034663158
38392;5093959771
38393;6716333637
38394;8990955941
38395;5702557815
38396;2085212403
38397;8454815920
38398;6016044850
38399;6688029436
38400;9350110501
38401;4635505937
38402;6826782109
38403;8001052200
38404;7756450558
38405;8891991884
38406;6022216039
38407;8065034813
38408;8234237873
38409;4089280692
38410;7343059258
38411;3048754134
38412;4241309117
38413;7450695446
38414;5665246128
38415;6048953161
38416;4002704109
38417;2252479757
38418;2180910250
38419;2234210543
38420;8243148481
38421;2313473762
38422;3302980160
38423;6034474062
38424;8528129834
38425;5143193079
38426;6149204021
38427;8003143881
38428;8567375528
38429;3928513564
38430;6068484392
38431;6407536112
38432;1508865057
38433;8817785503
38434;2526113704
38435;6778692655
38436;4256464758
38437;6524811466
38438;6210843053
38439;4292089541
38440;9631227922
38441;6775945083
38442;4029056748
38443;6810883692
38444;8430640059
38445;7551172125
38446;7937853117
38447;8734555298
38448;2766759704
38449;6284566272
38450;3055934758
38451;3325949248
38452;4528238652
38453;6064737635
38454;5062502603
38455;8245364840
38456;8633699430
38457;7521678834
38458;8678298458
38459;6812965499
38460;9623847641
38461;1340875007
38462;3128217175
38463;1069763276
38464;6038211399
38465;8198473219
38466;7154502317
38467;7048512401
38468;7220230903
38469;2412953486
38470;3552681476
38471;9602162561
38472;2385159869
38473;3530726754
38474;2831171703
38475;6176814769
38476;9257474125
38477;6509400561
38478;1887306403
38479;4680526149
38480;9251310844
38481;9261354612
38482;2494460172
38483;7590350387
38484;7908813655
38485;1116022087
38486;3722406302
38487;2824567729
38488;7554192870
38489;5244520462
38490;4197153516
38491;7105900665
38492;4497679953
38493;4192459131
38494;4400736253
38495;8557870909
38496;4581848858
38497;6973974250
38498;7354743615
38499;7995251916
38500;3182349493
38501;7528873900
38502;8833438027
38503;1227402471
38504;2469034249
38505;7784132060
38506;5994165367
38507;2812355925
38508;5366396298
38509;7045525162
38510;2631711723
38511;3001100289
38512;7713017307
38513;7344917493
38514;1990826057
38515;8012911749
38516;3034627036
38517;1042334574
38518;7533870331
38519;9900094458
38520;2139831702
38521;2738705470
38522;1533599680
38523;2250995328
38524;8362779351
38525;9380928443
38526;7876814183
38527;4092858187
38528;3448461418
38529;4164649995
38530;8138036303
38531;9646498988
38532;9598683011
38533;9300560625
38534;2261844227
38535;6703195088
38536;6674944522
38537;6720754019
38538;7856039070
38539;6835135067
38540;1478616395
38541;8684843461
38542;5708432872
38543;8307432371
38544;6288746078
38545;2324479851
38546;8229511896
38547;7319154112
38548;6233593259
38549;8013561203
38550;9898720419
38551;4210855748
38552;9907967319
38553;6899413151
38554;3521295849
38555;4340641731
38556;6522981615
38557;2249907705
38558;4906551548
38559;1017752472
38560;5521494808
38561;2879170761
38562;4670979699
38563;4817105497
38564;4505103043
38565;8525458117
38566;6799197310
38567;4112022863
38568;5933451494
38569;9601124578
38570;7092764599
38571;9295752838
38572;7824296026
38573;8630975341
38574;4223810193
38575;3206182342
38576;7604443981
38577;1386684125
38578;1120951679
38579;4475997283
38580;1329341576
38581;3369100148
38582;2806974922
38583;4813795392
38584;8417336948
38585;6166134162
38586;2795037593
38587;4172296486
38588;1506951272
38589;4770271309
38590;5688383315
38591;1375017681
38592;4357980512
38593;6533760568
38594;3583747669
38595;6115198492
38596;8621649780
38597;8600934317
38598;2048766152
38599;8947364620
38600;5616790507
38601;6999378965
38602;9045212523
38603;1969885748
38604;6633437497
38605;9243944155
38606;8520961322
38607;4510399249
38608;1369677335
38609;6595290905
38610;7735011223
38611;6076957253
38612;9865069936
38613;7124622615
38614;7111570362
38615;7876945340
38616;3695487061
38617;6018269633
38618;9956088603
38619;2643931298
38620;9262965943
38621;7859802185
38622;6753588051
38623;1322651368
38624;7671103438
38625;1214372532
38626;4608411184
38627;5362656844
38628;9077211116
38629;7634003852
38630;8571256372
38631;9610037592
38632;6576937212
38633;8780208545
38634;1622662842
38635;1367861372
38636;1936605326
38637;4940125445
38638;8572458237
38639;9914103739
38640;1898723557
38641;9291813300
38642;2584126490
38643;8113047105
38644;3409290678
38645;8499431050
38646;2819567475
38647;5034675981
38648;7033918711
38649;5389527453
38650;8712393280
38651;5929552079
38652;7377723205
38653;9071604950
38654;7290305076
38655;2192310270
38656;9843749716
38657;5495256546
38658;7447250676
38659;6662623518
38660;1597735128
38661;7842808892
38662;1154459003
38663;9004536831
38664;7602168682
38665;2731373569
38666;1050735948
38667;5942938403
38668;4818977031
38669;3699112884
38670;2990411291
38671;2353347179
38672;9570094998
38673;6422093587
38674;7604882507
38675;9503470084
38676;9484555435
38677;6656543062
38678;5282836875
38679;9069212580
38680;1264788283
38681;7056111245
38682;7860356793
38683;5163739405
38684;7325060208
38685;2897709443
38686;2480915455
38687;1351057949
38688;9098446644
38689;4270591461
38690;4855101870
38691;8686054014
38692;8815277428
38693;6634013120
38694;7367577583
38695;9494794570
38696;8465905183
38697;7844086081
38698;1851539415
38699;6428838852
38700;1205253376
38701;7971278445
38702;2150168773
38703;3581810146
38704;7834607008
38705;8807381763
38706;8193557253
38707;9811869936
38708;6754145926
38709;1115582003
38710;8000224588
38711;5527594497
38712;9877666957
38713;1789269641
38714;3080871723
38715;6651587965
38716;8438517913
38717;5438143839
38718;4463439599
38719;2114037129
38720;6164655546
38721;7552859435
38722;3774180110
38723;7013123794
38724;8936044006
38725;8088925097
38726;9944758405
38727;5715360393
38728;9533024267
38729;3717245458
38730;6850361681
38731;3868282337
38732;8179204144
38733;9086514118
38734;9485012365
38735;7113244152
38736;3367418574
38737;9332407970
38738;6039892762
38739;3626788405
38740;7509948644
38741;4797971852
38742;4969643537
38743;4696287969
38744;7242145688
38745;8299900647
38746;6376256622
38747;3768021585
38748;6381710161
38749;4498038461
38750;2420059408
38751;5435864310
38752;7106796217
38753;9065644210
38754;8466209830
